Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
0.0 139.4160920545056 -700321569.7256622 415752221.5834961 -542851352.2035103 -938.752278689848 1869.4662485539175 128.141678780346 67252437.60627146 886.4160920545056 27952966940.86664 0.12692292185437845 0.9998083420329276 -0.0829120458804673 -0.6317107539385605 2.617553298505763
0.0 71.80675944598283 26275239589.164307 11536183789.761581 -3642159149.1316557 6330.770863224268 84.05192099920168 -1481.9810451810404 59761996.26037382 818.8067594459828 63776427781.52084 0.2287992949851761 0.9994604784328092 0.5539118719873439 -2.9242648702560374 -5.728700154915998
0.0 67.33205753112486 381390076.2353096 214056052.80541992 -5103216.182321668 4454.956306115433 -795.1827921921481 1567.403277130157 37549758.466975056 814.3320575311249 39285085071.14279 0.21206652860683659 0.9994550687697911 1.6006051976782207 -0.47303969998387235 0.08496293155320922
0.0 82.21290488216903 -27675328930.33545 -11875636261.64959 2327592446.1780047 4957.201327863615 3193.007384375047 -804.1175293709175 54759818.67796267 829.212904882169 61458408025.58414 0.1078984605315159 0.9995209808535187 0.5847374870929111 -2.099616688141333 -0.30966628275045416
0.0 57.56797064770012 -2348260689.246872 -330401584.17263794 1227055935.1275368 -3811.2043774459707 6992.8140888426615 1682.5857657065715 51725684.31207511 804.5679706477001 38421384997.68463 0.17043487789416545 0.9970083245608616 -0.15146532567411386 2.051240388779001 -1.960647854361284
0.0 323.55188879058096 12802885315.25354 16738765769.544083 -27081518852.201958 2.700080061911649 145.15605533570852 43.84091000416748 127712453.98538716 1070.551888790581 96831374577.76712 0.06986183374890595 0.984334518551626 3.5757642767554287 1.0751329173813737 2.1715921433181187
0.0 122.13159647620932 -2647772764.69722 -18322686719.00241 -2330357482.586311 -2325.0817085316376 -3456.2768242388265 -431.4947529921642 73923504.0808703 869.1315964762093 55756091573.72366 0.05553638412859781 0.9997550966881747 -1.9201231562601904 -0.5827078705036457 -1.6597402816386218
0.0 46.14612552823098 1315940775.705185 -4482551144.612427 1225286632.40905 1491.9519471644599 3210.8753938991686 -2123.4817029283704 45298539.30644156 793.146125528231 58456961464.65326 0.07969093139776118 0.9994221680539179 0.7872758690652533 -3.3957184098403497 3.698132281547018
0.0 96.26158865123386 -178966443709.4454 42196844153.82654 -326643304.0442331 -6020.127602602548 -19311.930858835454 -725.8271139331396 49355215.57797957 843.2615886512339 40049439874.589386 0.044230570532783675 0.999384211544883 -2.367013104372444 1.961696315291912 -1.3504875017675804
0.0 38.483645686028694 -566696802.615036 688057754.6028137 -173806924.8649478 4716.90611958925 5879.536509633286 707.8498265510129 25301003.57042603 785.4836456860287 11399181295.321869 0.31580785779812015 0.9983559828298321 -0.48961370744334953 0.2207885721311329 -2.9006149400449885
0.0 48.74578612166215 -34302445471.787735 -26493298388.512604 -535705694.561566 -579.8244599531499 3937.9537761100582 -943.6712237965422 35719001.67177865 795.7457861216621 70187205286.2592 0.06026882666753891 0.9994336801966627 -2.284441312159665 -1.815629173051489 4.990089963924985
0.0 142.1207165256336 -351735113.01192474 -745113700.0747986 -184219240.90243316 4016.467595466096 1391.3102604871856 2509.8801191593725 109225884.0750545 889.1207165256336 58201221762.546906 0.19871039439379534 0.9941430966716758 0.64308416320604 -1.9216484743816242 4.986880548919166
0.0 161.18309688803322 257135139.09713745 137394462.43704987 291162987.02418464 177.63081862079798 96.74158571276348 1648.6512803908438 87455194.3221992 908.1830968880332 55805338709.193634 0.011890230026617779 0.9973915277580291 1.2230746842550182 -0.06348895989681891 -0.43748420802371313
0.0 171.16153247325815 -231830967.61134338 -384669314.0078125 -536932451.9941149 -897.5918300130943 591.7751469021168 -1127.6609865911073 92472186.93302365 918.1615324732581 30237460550.790863 0.02453874817837455 0.9990349966252724 -1.7773658728444661 0.6284301419710856 3.2624127774309617
0.0 238.0057480758661 -114666512.09466553 -131550886.6678772 -125020254.01114273 1434.511478727789 414.74532227882537 -331.81987965416033 113164622.30979653 985.0057480758661 47739959905.07764 0.03980110844906702 0.9957905595964894 -1.1362857199207883 2.9017602959397344 3.521959596742691
0.0 139.7849517699034 -3137103061.676422 45890174.24121094 366270001.06394863 -1702.2647905455597 4974.01290337152 366.2526414010792 75195070.57596119 886.7849517699034 39338038032.305084 0.10587747076277934 0.9996913264016897 0.47502128314898556 1.6115615791032327 1.0093829677777528
0.0 224.36473517959678 -46465157.096954346 190297754.1528015 -386683443.4795561 -1342.8123332312935 1160.4999029768987 1641.581660392967 112389482.97156693 971.3647351795968 57078830566.47031 0.008915004398281384 0.9955444850775931 3.3189006179126315 -2.1731572704830873 2.42700542590558
