Label Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta Datatype
0.000000000000000000e+00 -1.117124095534439087e+08 1.811545477567138672e+08 1.746310579366817474e+08 -1.343597166023242607e+03 1.295438917539660451e+03 1.699421675631403332e+03 7.451377706653010845e+07 8.945926901655069514e+02 3.876104116443527222e+10 9.526752767405002875e-02 9.942512152522557933e-01 7.607641015011232799e-01 -1.186041274574374249e+00 -1.704810554303876957e+00 1.000000000000000000e+00
0.000000000000000000e+00 -9.250128857252227783e+09 -3.242721942572528839e+09 2.359592658762550354e+09 7.938097591913967335e+03 -6.598654185421983129e+02 -5.426466109622019758e+02 6.171509483524558693e+07 8.661148635300914975e+02 5.079639133659240723e+10 2.010750165523446098e-01 9.993792421534765102e-01 1.585120222253460165e+00 -1.962400548236625575e+00 -4.109644824755922521e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.860067847794799805e+08 1.661243922024230957e+08 -9.669216243944025040e+07 2.443442183177034167e+03 2.281315672309716319e+03 7.788083826332311901e+02 7.178547521378292143e+07 8.778457908938067931e+02 7.541091246234286499e+10 7.367961394975240663e-02 9.995061924818929855e-01 3.608656803521792966e+00 9.152993122550707739e-01 -6.021694648008359962e-01 1.000000000000000000e+00
0.000000000000000000e+00 -7.573224842258300781e+08 8.841375247628784180e+07 -2.134704794376647472e+08 -1.528778419694855984e+03 2.773182872864224919e+03 8.188060301341597551e+02 7.655399063331049681e+07 9.015579884176286214e+02 6.162846254843493652e+10 3.822748208320134872e-02 9.995813557620963907e-01 2.634819462956448533e+00 -3.942824484938540319e+00 -1.314503921456320112e+00 1.000000000000000000e+00
0.000000000000000000e+00 -2.442836503140258789e+07 1.919298754878234863e+07 9.981460774150371552e+06 4.531894403804868489e+03 6.067896342736406041e+03 -1.785655497177908273e+03 7.416972750541296601e+07 8.785507065867670917e+02 6.300558564397311401e+10 1.937257113582211421e-01 9.993046328225607677e-01 -2.510182812380905126e+00 6.175440946204786563e-01 -4.355060151800053347e+00 1.000000000000000000e+00
0.000000000000000000e+00 6.345756453522430420e+10 4.461976739444744873e+10 -5.068867167483477592e+09 -8.848010209078303888e+03 8.187486267229800433e+03 7.061859526555214472e+01 2.737287471235368401e+07 7.956046268560606904e+02 5.211293036797113037e+10 1.845953469273420300e-01 9.994136714383752285e-01 -1.491602300132023551e+00 -4.860613889458907266e+00 5.450333935651147321e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.712441742810668945e+08 1.569431254809646606e+08 -6.171190952462382317e+08 3.290001242574859134e+03 1.931408586491808819e+03 5.656479482771852645e+02 3.925192885714010149e+07 8.272160382042001174e+02 6.558860726988635254e+10 1.257232568966600850e-01 9.995076579006215711e-01 -1.800398547942243521e+00 -8.627540744712954845e-01 2.340554658615670469e+00 1.000000000000000000e+00
0.000000000000000000e+00 -1.728075686333656311e+07 -8.518127840551757812e+07 -1.190257176655864716e+08 3.854058523894509563e+03 1.254571727596122400e+03 -1.917204518494440890e+03 2.309483310895520821e+07 7.738920415570369187e+02 5.730059977199813843e+10 2.602049899635189290e-01 9.996589789374489277e-01 1.851857242110085622e+00 -7.443848099969778698e-01 3.379225874254784934e+00 1.000000000000000000e+00
0.000000000000000000e+00 3.623920513928661346e+08 -1.340932748339233398e+08 7.290867276674790382e+08 -2.759999175928867771e+03 -1.085902156115235994e+04 -1.047198881599102833e+03 7.402211921130841970e+07 8.868900258125501068e+02 2.226804792743240356e+10 2.293024035450803022e-01 9.996437201931421823e-01 -9.675157367842776024e-01 -9.445026341138196280e-01 5.955343267852502898e+00 1.000000000000000000e+00
0.000000000000000000e+00 -2.323266763922119141e+07 -1.440507706674194336e+07 3.929507960025835037e+07 9.208783882869993249e+03 2.661513236320122815e+03 -9.477904345312749683e+02 4.648321399281939119e+07 8.113513548624652003e+02 2.853106759874774170e+10 3.173778811160467561e-01 9.998058763347734690e-01 -1.312759120155835069e+00 -2.213292568794638537e+00 -3.736942374389728982e-02 1.000000000000000000e+00
0.000000000000000000e+00 -1.892903554296569824e+08 -8.776095914038085938e+07 3.660436032389163971e+08 -5.729889383970330528e+03 5.884950741409104012e+03 1.516155447206946974e+03 6.112620350290928036e+07 8.610834106720374166e+02 4.193764712171835327e+10 1.986172680815130043e-01 9.980476224063292712e-01 4.017331910982817611e+00 -1.198840062346926416e+00 -1.550252421030152705e+00 1.000000000000000000e+00
0.000000000000000000e+00 -1.363327460403289795e+08 3.802685205162048340e+07 -1.363439657217073441e+07 4.240282133309912751e+03 9.594914194695884362e+02 -1.980085261649198856e+02 3.738147694049653411e+07 7.870503124793648340e+02 4.680295369781567383e+10 2.227499649712372798e-01 9.995100645141433704e-01 -7.703314560159033597e-01 -3.033791318124083869e+00 3.716901470341787750e+00 1.000000000000000000e+00
0.000000000000000000e+00 3.408450518321228027e+07 2.416026286891174316e+08 2.158434296844139099e+08 3.733378526057525960e+03 6.118597466119288583e+03 -6.229252564586871813e+03 7.621595638030394912e+07 8.381310526284494244e+02 6.466852215769281006e+10 2.884297120646481805e-01 9.876106121355484602e-01 -1.308646949270420912e+00 -1.476301538077096076e-01 1.195691521902184640e-01 1.000000000000000000e+00
0.000000000000000000e+00 -1.034837113610687256e+08 6.153708316191101074e+07 1.665559313368575573e+08 1.389285637329454403e+03 2.326186089262977475e+03 3.003505769616667749e+03 6.459598547012469172e+07 8.702874556237098886e+02 7.672724878940908813e+10 7.223367104806023564e-02 9.990433131158961144e-01 3.457340923254553555e+00 -2.963425867363929100e+00 -3.278728397731284439e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.284292274999908447e+09 1.704732908918640137e+09 -1.477802918547550678e+09 3.252650858695895295e+03 5.219302402842578886e+03 7.959916251315860336e+02 4.203321136495111883e+07 8.287368016418872685e+02 5.728062996562072754e+10 1.511914155063282805e-01 9.995378902534313159e-01 4.137613698337819557e+00 -2.578254869533926907e+00 -2.089364439401813378e+00 1.000000000000000000e+00
0.000000000000000000e+00 -3.527716745629272461e+08 -4.219417365808105469e+07 -8.599408982555961609e+07 4.159097329316438845e+03 2.345109493139307233e+03 -3.028717178283829412e+02 6.696576012574028224e+07 8.944720679941235630e+02 6.285370812170590210e+10 1.706360173218993692e-01 9.995538654058927497e-01 4.538442634746203685e-03 -8.668772374786819501e-01 1.981529154755645727e-01 1.000000000000000000e+00
0.000000000000000000e+00 1.860885434472317505e+10 1.007225629778541565e+10 -2.092090270293232441e+09 2.730651217048412491e+03 1.921025874810948153e+01 6.500315541904329848e+02 1.927402754201697558e+07 7.915786194956524469e+02 5.336097340866687012e+10 1.391973517617437761e-01 9.995829042072977844e-01 -8.943219494436439598e-01 -4.522058277757236233e+00 2.077681011799580535e+00 2.000000000000000000e+00
0.000000000000000000e+00 -6.332584179168701172e+06 1.216977629699707031e+06 1.683453101525068283e+06 -5.186929706863924366e+03 5.172263833939156029e+03 -1.536375933124809990e+03 6.502716606014703214e+07 8.614025592285150879e+02 4.304703170757247925e+10 2.014748148507596870e-01 9.974360694657634641e-01 -8.744740527780987538e-01 -1.252387313674528269e+00 -2.310780097509887554e+00 2.000000000000000000e+00
0.000000000000000000e+00 3.718767526374816895e+06 1.733141664276123047e+06 -9.820159637651443481e+05 -1.389058551450241794e+03 1.894150461215309406e+03 8.654888860690180081e+02 3.873290358866024017e+07 8.162082623407342226e+02 5.001248264827658081e+10 6.613450876639763443e-02 9.994809734858869366e-01 2.364315849347704557e+00 -1.069405797222322985e+00 -2.816054913411261573e+00 2.000000000000000000e+00
0.000000000000000000e+00 3.744605299865722656e+06 1.693311652372741699e+07 6.029360619292736053e+06 7.413272463190955023e+03 3.022810131762846140e+03 -1.377989740458563347e+03 6.110553579130911827e+07 8.712153613089433293e+02 4.815033185738873291e+10 2.387721055118822433e-01 9.986975373605849748e-01 2.423379355599317719e+00 1.475456115802482149e+00 -5.252389801593368546e+00 2.000000000000000000e+00
0.000000000000000000e+00 7.686266693611145020e+06 -9.712470886886596680e+06 1.719756410051202774e+07 4.879801553829733166e+03 -2.587303044963828142e+03 -8.463312519095967446e+02 2.563337986154567823e+07 8.122088449005461825e+02 4.327554689785707092e+10 2.295699054815496243e-01 9.993195760467050714e-01 1.948603571687641089e+00 -2.237909461306584191e+00 5.556698734079720481e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.102929271597290039e+07 -3.396251877105712891e+06 7.685138770476341248e+06 -2.506046030384710321e+03 5.386574993369004005e+03 -4.376355754517373498e+03 6.989326227525517344e+07 8.630190708696841284e+02 5.007779442152044678e+10 2.305607235247781051e-01 9.999348195340574952e-01 -2.236782391379626311e+00 1.628137125367011384e+00 -1.961452028889386634e+00 2.000000000000000000e+00
0.000000000000000000e+00 2.284841690063476562e+04 -3.287854208183288574e+04 4.147878418481349945e+06 1.354749314652459816e+03 -2.805593535853622598e+03 -2.050302817627430613e+03 2.853497339496076480e+07 7.827467963752350215e+02 3.141016859403030396e+10 1.759876385247398645e-01 9.994913983262875279e-01 -1.006298059016954571e+00 1.341700566368666303e+00 5.796171131912391417e+00 2.000000000000000000e+00
0.000000000000000000e+00 -3.230923035552978516e+06 1.045250981375885010e+07 9.657327513427734375e+06 3.435016729731854412e+03 2.718510809885068738e+03 5.375817615459814078e+03 5.298932321107468009e+07 8.548154194479108128e+02 5.354693832135586548e+10 1.998739499192870583e-01 9.952065974342034771e-01 1.666963448612421406e+00 -2.943362041197215895e+00 -3.494647513270733086e+00 2.000000000000000000e+00
0.000000000000000000e+00 4.522583410876922607e+10 1.483293826950177765e+10 -3.815747119692604065e+09 -2.529724695422734840e+03 -3.590957678320042760e+03 4.770756401828550679e+02 2.608816054215640947e+07 7.964100723037729495e+02 7.331196340975576782e+10 6.955341181539920203e-02 9.995174710307985766e-01 -2.162772016395333896e+00 -4.075706250851563794e+00 4.857605013241428793e+00 2.000000000000000000e+00
0.000000000000000000e+00 2.463624926536560059e+06 1.122166429165649414e+07 -5.385522116079807281e+06 2.475336837204831681e+03 2.305373333626786916e+03 -7.245213968567599068e+02 6.221988642032391578e+07 8.619856672485012723e+02 8.036929091276080322e+10 4.380461933414574183e-02 9.994620641356263269e-01 2.340124149392911246e+00 1.837733024215914446e+00 -6.023219145832516830e+00 2.000000000000000000e+00
0.000000000000000000e+00 -7.856984286795043945e+08 -3.537128647838592529e+07 3.060393850759172440e+08 3.484306821855771886e+03 -1.569907618914803606e+03 -1.182980116348357114e+03 6.100192912093560398e+07 8.792663504464078414e+02 6.208737424104377747e+10 9.219020678870100405e-02 9.999081344553378825e-01 -1.482359812048680059e+00 -5.219313629878323368e+00 -3.679673125614333351e-01 2.000000000000000000e+00
0.000000000000000000e+00 2.717927872802734375e+06 -2.279673426651000977e+06 1.739473497851181030e+07 2.123110268445203928e+03 7.119199102990787651e+02 -9.958047386993088367e+03 6.024952622711844742e+07 8.646359010624282746e+02 6.823270808393710327e+10 1.535016235755665703e-01 9.473342134870137432e-01 -3.562681390322116837e+00 3.289179769331198600e-01 -2.579888974907205146e-01 2.000000000000000000e+00
0.000000000000000000e+00 1.448983632821655273e+07 4.978379704505920410e+06 -1.227765547087669373e+07 -2.985914210936852214e+03 1.350910382137011766e+03 1.047952903969588533e+03 7.261728752332343161e+07 8.881521334852760674e+02 4.176554389749841309e+10 1.173772352828004878e-01 9.923151441037154630e-01 -1.484078460242014508e+00 1.950509362729354379e+00 -2.085945830577284443e+00 2.000000000000000000e+00
0.000000000000000000e+00 4.817240036613464355e+06 -7.211590985107421875e+04 4.790694036959886551e+06 -2.831149925082099799e+03 -6.424599824476357753e+03 6.881299567800805335e+02 5.414226543630813807e+07 8.521656023840564558e+02 3.333098027920413208e+10 1.611477913961240627e-01 9.998338124773427094e-01 3.668701672087863130e+00 1.609554749166543841e+00 6.623304679099240033e-02 2.000000000000000000e+00
0.000000000000000000e+00 -1.230112859677124023e+07 2.550582741482162476e+07 1.499940000534057617e+05 1.456038355213820614e+04 3.863378697762236698e+02 3.668901810934050900e+02 1.759359307655462623e+07 7.749836698489094715e+02 1.687141585952001953e+10 4.068552275004648777e-01 9.999597323760373024e-01 1.801671342790158059e+00 -4.565558825171391888e+00 5.609294846103962229e+00 2.000000000000000000e+00
0.000000000000000000e+00 -3.816497558685302734e+06 -8.966431457130432129e+06 1.630986600366687775e+07 7.763797104798260989e+03 -2.399973394606728107e+03 -5.896916176005294119e+02 4.415646319109480828e+07 8.245283498007685239e+02 3.902858453112054443e+10 1.547744008271296212e-01 9.994674255510228589e-01 -2.621497929677747418e-01 -2.796869598543537450e+00 5.929153571567679748e+00 2.000000000000000000e+00
0.000000000000000000e+00 -4.203957068786621094e+05 7.814150290222167969e+05 -1.270764300768649578e+07 2.127695220358655206e+02 5.716117234376897613e+03 2.994455190872699859e+03 6.582401818527695537e+07 8.498638436354083296e+02 5.465680832425854492e+10 1.827114979773141190e-01 9.936127107787415813e-01 -7.834638355365683982e-01 -6.530747546780819590e-01 -2.326027431534990253e+00 2.000000000000000000e+00
0.000000000000000000e+00 -1.048121681518554688e+06 4.870404967651367188e+06 5.384788326247692108e+06 -2.872645707667701572e+03 1.456215283609300968e+03 -6.312162132124560685e+02 6.404707434312678874e+07 8.724033462524606648e+02 4.092571294570288086e+10 9.027166375470996318e-02 9.988610974798891595e-01 1.925079593128490973e+00 -6.900846303483044730e-01 8.781938018688710546e-02 2.000000000000000000e+00
0.000000000000000000e+00 -3.372138500091552734e+06 4.659509814941406250e+06 -6.676959712924957275e+05 -9.657652303296817990e+02 3.809339139487987268e+03 -1.863804954768526613e+03 6.082829269460344315e+07 8.264369121353935270e+02 5.838551614003991699e+10 1.620085279302268533e-01 9.968564141663585065e-01 2.223048345314930785e-01 -1.904302960663293520e+00 -9.877290434146392961e-01 2.000000000000000000e+00
0.000000000000000000e+00 -1.891537300895690918e+06 5.015070978469848633e+06 2.561379917204380035e+05 4.848353273042404908e+03 3.491854098170186262e+03 -1.685391371150357145e+03 4.049284677734676003e+07 8.228306369544274048e+02 4.896117435073562622e+10 1.772263302674553787e-01 9.997680943546025656e-01 -1.815847018957996717e+00 -1.191333600760640543e+00 4.721475661949996905e+00 2.000000000000000000e+00
0.000000000000000000e+00 -1.153454946960449219e+06 1.985604699066162109e+06 -3.915225646400451660e+04 2.409485243724055181e+03 1.601649778164603049e+03 -1.714902080314702744e+02 4.129784318846362084e+07 8.107223295147371118e+02 5.443660640970870972e+10 1.718186602979574762e-01 9.998445472198282946e-01 -1.976504749000016492e-01 -3.494025447596947664e+00 4.380689225454386104e+00 2.000000000000000000e+00
0.000000000000000000e+00 3.063009071699494934e+10 4.040775223078765869e+09 -4.697742696742876053e+09 -1.579344408716491671e+03 -8.852166387597681023e+02 3.352808313322109370e+02 3.793774825651114434e+07 8.236287681546094745e+02 7.269181606182006836e+10 9.878944611870747738e-02 9.995188117456161869e-01 -6.434855477061218743e-01 -4.408494550710042148e+00 5.616848372996318339e+00 2.000000000000000000e+00
0.000000000000000000e+00 2.572992526710510254e+06 3.409649695129394531e+05 4.714882170875072479e+06 -1.871887641770746995e+03 4.345088859412091551e+03 -2.163250290983180093e+03 6.029650974872530997e+07 8.672502363687382285e+02 3.369185631529193115e+10 2.220977313058418445e-02 9.956391280402038246e-01 -1.775169185914320824e+00 -9.723845988389201445e-01 -2.438997828839025495e+00 2.000000000000000000e+00
0.000000000000000000e+00 6.526575651306152344e+06 1.841116780989074707e+07 -4.258422508523464203e+06 4.849889375443621248e+03 -1.672209696238845936e+03 -3.941281488426160990e+02 2.371276002248479053e+07 7.835910646323469564e+02 4.073882942199929810e+10 2.335539814233690281e-01 9.993382696386221564e-01 -2.268583463139917988e+00 -4.137242188710199997e+00 4.372259005428828615e+00 2.000000000000000000e+00
0.000000000000000000e+00 -2.309374346328735352e+07 -2.730314788642883301e+07 -7.892565880050659180e+05 1.559593165644902911e+03 1.391310814026181106e+03 -1.174719987848793244e+04 5.267958548804805428e+07 8.460862782480974147e+02 5.204453816849023438e+10 2.146679434626845018e-01 9.418062420131820822e-01 -1.309749676137221819e-01 3.273722002138129028e+00 -2.779494547034566665e-02 2.000000000000000000e+00
0.000000000000000000e+00 5.944620511230468750e+06 -5.237078976631164551e+06 4.317500178058624268e+06 1.162269456024900865e+04 5.392118164832634648e+03 -6.183404338041827941e+01 6.091433311065872014e+07 8.488974186673270879e+02 2.594848015426644897e+10 3.785950905631731978e-01 9.972799956407615296e-01 1.166899112312327347e+00 -5.336174996101339829e+00 -3.765860171608388374e+00 2.000000000000000000e+00
0.000000000000000000e+00 9.385742867660522461e+06 -7.066124019865036011e+06 1.084427515524768829e+07 1.392151766691321609e+04 -1.392991489865926269e+02 -4.670244889185116790e+02 2.931835285913621262e+07 7.841245814345998042e+02 2.075557305626553345e+10 4.030925978830534051e-01 9.996684327600433573e-01 1.035524166232060006e+00 -2.428141593053178671e+00 -1.589301864314505153e-01 2.000000000000000000e+00
0.000000000000000000e+00 -6.288039398681640625e+06 -7.302867601280212402e+06 4.359478445413112640e+06 5.351712692907140081e+03 2.777996223223191919e+03 4.849234145440822203e+02 2.803567474257427827e+07 7.816924562394751774e+02 4.321398871607717896e+10 2.172086818637244399e-01 9.995112478932474120e-01 1.765643384149983008e-01 -4.321269515598412880e+00 2.138886366730052835e+00 2.000000000000000000e+00
0.000000000000000000e+00 -6.319236134338378906e+04 -4.059289876174926758e+06 1.250575328556537628e+07 6.725408829890351626e+03 3.077197246810381330e+03 -1.170584383313160288e+03 3.292088206996644288e+07 8.013391612885551467e+02 3.912090774290402222e+10 3.007236907131907722e-01 9.999884775778734580e-01 3.265180909281573562e+00 -3.012314511802086869e+00 2.482144604404594723e-01 2.000000000000000000e+00
0.000000000000000000e+00 8.751136813911437988e+06 4.808352654418945312e+06 5.289137672756195068e+06 3.452419655103738478e+03 -1.548602133764577957e+03 -2.098833818234143564e+03 3.967226971171618998e+07 8.056022081693573682e+02 4.330832475175979614e+10 1.942282644105581269e-01 9.995502639282016766e-01 6.934097502529183998e-01 -5.900127591254422654e-02 -6.057043974388566454e+00 2.000000000000000000e+00
0.000000000000000000e+00 3.520059035278320312e+06 1.143252160003662109e+06 1.334705463074654341e+06 4.462456567396991886e+03 1.954555255295215829e+03 -2.233250105901058305e+03 4.091947381606513262e+07 8.043685902002393959e+02 3.775792496866113281e+10 2.147432320662985006e-01 9.980045832049004861e-01 1.044970284989988896e+00 -2.884977107256863960e+00 3.050841048779800779e+00 2.000000000000000000e+00
0.000000000000000000e+00 8.989363749045899963e+10 6.086517305286206055e+10 -4.085325928953852654e+09 -9.684350421146158624e+03 1.444501853361717076e+04 1.322389430528396659e+01 1.983250275553274155e+07 7.865308459194446868e+02 4.392884570308358765e+10 2.152434364697507485e-01 9.995779059186041815e-01 4.002625806042485301e+00 -4.190433241508433326e+00 4.455973304313623373e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.356821832181108398e+11 8.174932819506094360e+10 -5.266286682607590675e+09 -1.709890216997436073e+04 1.775059609630014529e+04 2.303710015740568906e+02 1.991147872838753089e+07 7.939226276798324307e+02 6.216994420162594604e+10 1.272493343925421572e-01 9.995231079190747270e-01 1.064804796246387575e+00 -4.084634588451769410e+00 9.890694708644476307e-01 2.000000000000000000e+00
0.000000000000000000e+00 1.483045718933105469e+06 1.909704877960205078e+06 3.820143460664749146e+06 3.338727687109556427e+03 2.677150327211522381e+03 3.304337456519273928e+03 5.868811655400512367e+07 8.656995347823570910e+02 6.208656859087322998e+10 1.691081284660456707e-01 9.888454440652945099e-01 -2.247872846209039377e+00 -7.010241437236776063e-01 -5.777006242340656961e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.443369211181640625e+07 9.090838239822387695e+06 -1.286505797879409790e+07 2.959587609938034802e+03 2.868156230127860908e+03 1.986350744830525400e+03 6.760550536789526045e+07 8.608214513330887030e+02 2.779052155779980469e+10 7.167288292092321988e-02 9.961939489078291965e-01 -5.953602190048559173e-01 -4.875202825949269125e-01 -2.477548291870647734e+00 2.000000000000000000e+00
0.000000000000000000e+00 2.799805924209594727e+06 -5.129152417694091797e+06 6.356465186483860016e+06 -2.419043785555040813e+02 4.718482781822116522e+03 7.425139428034370894e+02 6.911661830936102569e+07 8.564069103270080632e+02 4.798725875570230103e+10 2.703914730763797847e-01 9.995640270754744261e-01 3.566501804471111647e+00 2.176112333543875899e+00 -1.746192169656957782e+00 2.000000000000000000e+00
0.000000000000000000e+00 -1.329556140121459961e+07 4.075083112930297852e+06 -7.072322212457656860e+06 2.200862243950531138e+03 3.598704938322436647e+03 4.694585403918358679e+02 2.123994600821968541e+07 7.791514873135920425e+02 5.015787929625845337e+10 1.604565940903942001e-01 9.998181815209380430e-01 -3.380147530693207170e-01 -4.372862178566256475e+00 1.688483167676206875e+00 2.000000000000000000e+00
0.000000000000000000e+00 7.027262334627166748e+09 1.350791766437402344e+10 -1.010822465100048542e+09 3.664312191325849199e+03 4.931279148741632525e+02 7.303402262216131930e+02 1.969741461051035672e+07 7.885366992549925271e+02 2.760685996731973267e+10 1.690492208024149123e-01 9.994993353262028313e-01 -9.649428092392139389e-01 -5.107802273314442587e+00 2.671404719705423592e+00 2.000000000000000000e+00
0.000000000000000000e+00 -8.425946096282958984e+06 -1.680151897326660156e+07 1.719361698852682114e+07 2.325196388126252714e+03 5.624558143041173025e+03 -4.012718960046309462e+02 6.706187389209336787e+07 8.764399604792595255e+02 6.695736268482934570e+10 8.842257009815793212e-02 9.991604298447623878e-01 1.364846788191368843e+00 -3.495584100371263769e+00 -5.332114270053406102e+00 2.000000000000000000e+00
0.000000000000000000e+00 4.598335267028808594e+05 -7.241147790283203125e+06 4.160389382462084293e+06 -4.166484289801774139e+02 2.926641190363799979e+03 8.043092145155256958e+02 3.649055134531381726e+07 8.013919810097930849e+02 4.907126471102572632e+10 1.890609581571846276e-02 9.995975170233887264e-01 -4.971349117595256217e-01 1.947888648954819502e+00 3.247965437434549241e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.436214609735656738e+10 1.348056643866912079e+10 -1.356975375965267658e+09 7.590582920206128620e+03 -1.465642462381834775e+03 8.424825563207853065e+02 7.217627016891060770e+07 9.117610033575383568e+02 3.327355226206997681e+10 2.127724990056144017e-01 9.993345583851220848e-01 -1.072651071338746043e+00 -2.905674902380541269e+00 -1.658188139340439626e-01 2.000000000000000000e+00
0.000000000000000000e+00 -1.271562354441833496e+07 9.792131240844726562e+05 3.328822683621406555e+06 -7.517393847349667340e+02 5.238485629981689272e+03 -4.253657164609637221e+03 7.278835262548384070e+07 8.643702352361879093e+02 6.012881218478756714e+10 2.367238999264683341e-01 9.957259308273963549e-01 -2.263049231049178101e+00 3.202955386780391933e+00 -3.332985131265056467e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.919780600625610352e+07 5.067369396522521973e+06 -1.150607166761398315e+07 -1.414809029381664914e+03 1.922489925902067625e+03 6.389825217032372393e+02 5.104137905315019935e+07 8.218671745771173391e+02 4.517883192509399414e+10 8.450118270517660568e-02 9.995469130296078530e-01 1.969123980522879958e+00 -2.693006348168258235e+00 2.125130851037219326e+00 2.000000000000000000e+00
0.000000000000000000e+00 2.127415811138916016e+07 1.061308088905334473e+06 -3.094822163604736328e+06 7.205281910906614939e+03 -1.334208598666373291e+02 1.078251445749730010e+04 6.103406909946265072e+07 8.323029417389893752e+02 6.289423587153744507e+10 1.976571696260434607e-01 9.621918602348079608e-01 -1.971280075317215053e+00 -3.771260782676065793e-01 2.823634135953185798e-01 2.000000000000000000e+00
0.000000000000000000e+00 -1.045818324102783203e+07 8.737075895080566406e+06 -3.891244733557224274e+06 6.205778681474061159e+03 -8.452031943196849170e+03 2.045210395625395904e+03 3.842595986571104825e+07 7.994170989372788654e+02 2.135866458305502319e+10 2.239850491239313568e-01 9.995218650145807349e-01 4.951196019762207357e+00 3.502950601871273939e+00 4.124309372136369944e-02 2.000000000000000000e+00
0.000000000000000000e+00 8.770503608769317627e+09 3.744436304123954773e+09 -2.018663084811535597e+09 2.784641946610515333e+03 1.455767626079134061e+03 7.368617383300789925e+02 2.866033955918200314e+07 8.103861072790380149e+02 5.893550170739959717e+10 1.263090672957502825e-01 9.995201739999727275e-01 3.918246351905954938e+00 -2.410265347663272273e+00 2.737723761811812651e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.953105591552734375e+06 3.105713922363281250e+06 8.438157039561271667e+06 -4.223414364819182083e+03 -1.154272009808476832e+04 2.788516907618999539e+03 3.766512869777801633e+07 7.861006815035658519e+02 7.834787365420532227e+08 3.949205916157739749e-01 9.994189779404184515e-01 4.589137232771571817e+00 3.034362646415152298e+00 9.731494284521677862e-01 2.000000000000000000e+00
0.000000000000000000e+00 6.292500924591064453e+06 5.711943168670654297e+06 6.377785516738891602e+03 1.815518864439196477e+03 3.060115781907019482e+03 2.791794204577690834e+02 6.142573806542021781e+07 8.624399062108448106e+02 5.884228088461456299e+10 1.863115852942500150e-01 9.971030216889494868e-01 6.291869854465160783e-01 -2.891189937622223205e+00 -4.792411570038672686e-01 2.000000000000000000e+00
0.000000000000000000e+00 2.047518973632812500e+06 5.412138446319580078e+06 5.240267637152671814e+06 -1.067800964830697922e+03 4.045885420385360703e+03 1.777348932094489328e+03 3.721557282251193374e+07 8.138155438330434208e+02 3.452982332805862427e+10 2.596782240886927329e-02 9.983717036741136530e-01 1.747383942456377515e+00 -4.293171386230271169e-01 -3.041752882899383170e+00 2.000000000000000000e+00
0.000000000000000000e+00 -1.150340122253417969e+06 4.623724946929931641e+06 1.107295845787525177e+07 6.321545988242385647e+03 4.950068897841629223e+01 2.325409068078402584e+02 2.801933838730568066e+07 7.908814470172814026e+02 3.842074381482250977e+10 2.556609652727819815e-01 9.998161648692044379e-01 4.787353354517378534e-01 2.519111166968910354e-01 3.879359265446759242e+00 2.000000000000000000e+00
0.000000000000000000e+00 -8.393014140777587891e+06 -4.436330603363037109e+06 -9.939450872938156128e+06 -2.977855673018373636e+03 -4.218831587031432719e+03 3.543488186260164184e+03 6.836717334961456060e+07 8.678407805056757525e+02 4.680170664360580444e+10 4.267971319987531875e-02 9.881970635078201060e-01 -1.724726679305125687e+00 -1.584297715471937984e+00 -1.570184743064946709e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.070323391615295410e+07 -4.638605309783935547e+06 -5.728034303245544434e+05 7.244334404647619522e+03 5.037945904137528487e+03 -2.287838181384421432e+02 4.770512234373162687e+07 8.192925479359611245e+02 3.224284841093386841e+10 2.997208973017915778e-01 9.999992099195714745e-01 2.928042174219931404e-01 1.695254546530146289e+00 -5.580122888175424123e+00 2.000000000000000000e+00
0.000000000000000000e+00 3.465136700744628906e+05 2.143916708984375000e+05 -5.081581190072774887e+06 5.758319356058320409e+03 -3.933650228288641301e+03 -2.477284630512913282e+03 3.096183962130002305e+07 7.889212839798689174e+02 3.686724843903729248e+10 2.337529791867358486e-01 9.985792846560002101e-01 1.673215626503237408e+00 -2.915843764025658480e+00 4.348933523854747740e-01 2.000000000000000000e+00
0.000000000000000000e+00 5.188297937469482422e+06 -1.983569720764160156e+05 8.219018099840164185e+06 9.896526966961173457e+02 3.601917762013497850e+03 5.297742819219319244e+03 4.463204791921651363e+07 8.007029829004667363e+02 5.248895067666552734e+10 2.366051353063670371e-01 9.962770724965439584e-01 -1.476635155417518108e+00 -2.102605455784086474e-01 3.138759963893654081e+00 2.000000000000000000e+00
